in.county,hdd,cdd,switchover_lt15,switchover_lt20,switchover_lt25,switchover_lt30,switchover_lt35,switchover_lt40
G3200050,8448.4,559.57,698.4125,1237.8575,2270.3025,3528.9625,5061.0075,6496.91
G3200070,7504.25,933.815,783.1625,1454.14,2214.3675,3129.865,4487.23,5744.0775
G3200090,5934.01,1229.89,34.42,361.91,970.335,1728.92,2868.5025,3961.205
G3200110,7504.25,933.815,783.1625,1454.14,2214.3675,3129.865,4487.23,5744.0775
G3200130,6535.45,1223.005,452.7125,1053.31,1773.6125,2477.5725,3512.385,4557.4175
G3200150,6535.45,1223.005,452.7125,1053.31,1773.6125,2477.5725,3512.385,4557.4175
G3200170,6085.4875,1144.495,489.64,940.49,1453.1075,2040.32,3148.025,4236.9725
G3200190,5961.49,1192.6075,259.5825,664.0725,1257.8475,1889.545,2938.1575,3957.0675
G3200210,5530.365,1494.7575,214.4425,543.0475,1154.3,1871.2975,2802.315,3717.5225
G3200230,3201.23,2791.9325,0,0,18.7475,140.4825,515.0275,1166.2475
G3200270,5667.5575,1459.7725,210.4525,631.8525,1243.485,1848.37,2798.8475,3814.2825
G3200290,5961.49,1192.6075,259.5825,664.0725,1257.8475,1889.545,2938.1575,3957.0675
G3200310,5961.49,1192.6075,259.5825,664.0725,1257.8475,1889.545,2938.1575,3957.0675
G3200330,7817.935,700.3075,1035.02,1822.425,2810.5775,3576.58,4743.265,5872.2975
G3205100,5961.49,1192.6075,259.5825,664.0725,1257.8475,1889.545,2938.1575,3957.0675
G3300010,7265.5975,615.4825,1075.63,1571.8325,2272.2725,3192.69,4534.8425,5659.5575
G3300030,7265.5975,615.4825,1075.63,1571.8325,2272.2725,3192.69,4534.8425,5659.5575
G3300050,7347.9325,691.69,1385.44,1947.19,2607.4425,3410.325,4495.865,5646.73
G3300070,8911.115,361.5725,2172.71,3114.36,4219.03,5111.5075,6224.915,7204.8225
G3300090,7575.8975,595.1525,1765.43,2350.7775,2918.8975,3618.9575,4703.765,5751.84
G3300110,6449.7225,826.9275,867.925,1355.65,1856.0575,2533.86,3456.1525,4421.5575
G3300130,7513.4375,692.5175,1212.275,2041.67,2989.8775,3962.4075,5152.1975,6032.68
G3300150,6123.3175,755.9875,514.1925,943.445,1393.6775,2015.6625,3051.1675,4213.245
G3300170,6863.2975,698.035,743.595,1175.465,1882.75,2665.93,3942.8975,4971.1075
G3300190,7518.8775,534.7275,1294.175,1958.165,2517.96,3169.285,4582.015,5747.585
G3400010,5172.6575,1058.24,53.365,401.685,910.9975,1534.535,2515.6675,3374.495
G3400030,4967.6875,883.8025,210.3575,484.05,777.1675,1200.5225,1877.4625,2902.2525
G3400050,4898.97,1336.3725,344.0425,578.9725,873.125,1325.3075,2139.5525,2975.295
G3400070,4943.5925,1272.8825,134.0175,378.9125,907.43,1455.6,2347.7375,3263.9025
G3400090,4303.5375,1115.9625,0,32.39,159.1125,569.5425,1133.02,2057.225
G3400110,4746.695,1131.845,118.485,320.5525,719.78,1238.9225,2042.2825,2824.215
G3400130,5141.1275,1313.195,267.5925,623.455,1169.91,1713.97,2601.4025,3446.6225
G3400150,4943.5925,1272.8825,134.0175,378.9125,907.43,1455.6,2347.7375,3263.9025
G3400170,5040.0825,1195.59,144.2775,472.7525,982.95,1511.0225,2219.8925,3141.1775
G3400190,5096.6175,1311.9825,411.45,759.59,1265.495,1793.0575,2429.205,3203.815
G3400210,5096.6175,1311.9825,411.45,759.59,1265.495,1793.0575,2429.205,3203.815
G3400230,5141.1275,1313.195,267.5925,623.455,1169.91,1713.97,2601.4025,3446.6225
G3400250,5395.5175,1013.275,225.895,611.9125,987.5025,1568.2525,2390.8025,3338.225
G3400270,4967.6875,883.8025,210.3575,484.05,777.1675,1200.5225,1877.4625,2902.2525
G3400290,5395.5175,1013.275,225.895,611.9125,987.5025,1568.2525,2390.8025,3338.225
G3400310,5216.84,879.71,220.7825,525.2375,943.49,1400.8025,2152.2775,3161.06
G3400330,5207.9575,1227.22,314.6475,618.0725,1092.54,1612.185,2500.705,3363.3775
G3400350,5096.6175,1311.9825,411.45,759.59,1265.495,1793.0575,2429.205,3203.815
G3400370,4967.6875,883.8025,210.3575,484.05,777.1675,1200.5225,1877.4625,2902.2525
G3400390,5141.1275,1313.195,267.5925,623.455,1169.91,1713.97,2601.4025,3446.6225
G3400410,5816.2,972.01,353.21,838.6525,1561.1475,2211.3425,3249.92,4126.2975
G3500010,4508.7625,1448.755,0,51.81,319.9925,811.905,1680.815,2695.9175
G3500030,5017.15,952.5475,77.285,296.58,675.69,1255.0275,1982.22,2938.495
G3500050,3205.59,2292.3375,0,26.765,195.375,393.86,862.8425,1487.2575
G3500060,4508.7625,1448.755,0,51.81,319.9925,811.905,1680.815,2695.9175
G3500070,7324.34,666.455,765.1425,1520.7525,2476.265,3385.015,4577.3925,5561.455
G3500090,4931.8725,1831.125,251.695,523.46,1123.6575,1629.405,2461.8675,3200.8775
G3500110,4931.8725,1831.125,251.695,523.46,1123.6575,1629.405,2461.8675,3200.8775
G3500130,3091.2225,2446.0275,28.215,74.6325,243.135,383.0325,759.4675,1338.1475
G3500150,3196.6275,2605.275,2.125,25.5925,121.8225,401.905,847.69,1573.685
G3500170,3403.45,2003.6275,2.125,21.995,104.2975,280.8475,707.495,1522.1525
G3500190,5675.8125,732.915,269.9825,584.295,1090.1725,1753.9225,2531.9925,3481.5025
G3500210,4570.17,1594.755,215.305,498.68,953.2675,1378.63,2124.38,2838.5675
G3500230,3281.6025,2413.8075,0,42.475,182.2075,502.4325,1084.285,1646.105
G3500250,2721.655,3154.5475,8.575,90.1525,226.3025,453.2975,756.8325,1232.83
G3500270,4479.355,875.2375,40.0475,151.5725,342.79,676.825,1341.135,2218.8025
G3500280,5857.455,920.4675,106.155,539.405,1177.85,1907.53,3015.78,4094.0825
G3500290,3281.6025,2413.8075,0,42.475,182.2075,502.4325,1084.285,1646.105
G3500310,6504.8325,897.0975,576.075,1269.095,2085.85,2824.7025,3761.3725,4710.76
G3500330,5675.8125,732.915,269.9825,584.295,1090.1725,1753.9225,2531.9925,3481.5025
G3500350,3596.9775,2214.1275,4.4,71.575,380.335,703.4,1209.1375,1795.4525
G3500370,4570.17,1594.755,215.305,498.68,953.2675,1378.63,2124.38,2838.5675
G3500390,7324.34,666.455,765.1425,1520.7525,2476.265,3385.015,4577.3925,5561.455
G3500410,4931.8725,1831.125,251.695,523.46,1123.6575,1629.405,2461.8675,3200.8775
G3500430,4508.7625,1448.755,0,51.81,319.9925,811.905,1680.815,2695.9175
G3500450,5707.95,1425.8625,113.7375,466.8825,1098.2975,1822.795,2969.66,4021.6975
G3500470,5675.8125,732.915,269.9825,584.295,1090.1725,1753.9225,2531.9925,3481.5025
G3500490,5857.455,920.4675,106.155,539.405,1177.85,1907.53,3015.78,4094.0825
G3500510,3403.45,2003.6275,2.125,21.995,104.2975,280.8475,707.495,1522.1525
G3500530,4508.7625,1448.755,0,51.81,319.9925,811.905,1680.815,2695.9175
G3500550,7324.34,666.455,765.1425,1520.7525,2476.265,3385.015,4577.3925,5561.455
G3500570,5857.455,920.4675,106.155,539.405,1177.85,1907.53,3015.78,4094.0825
G3500590,5133.265,1433.62,205.2,592.95,1166.35,1791.0075,2552.7525,3388.4625
G3500610,4508.7625,1448.755,0,51.81,319.9925,811.905,1680.815,2695.9175
G3600010,6854.17,715.9075,893.115,1747.74,2617.7025,3456.54,4352.5875,5176.59
G3600030,8220.925,369.895,1782.8275,2604.68,3430.8875,4299.59,5531.33,6458.7675
G3600050,4487.1325,1374.01,75.4725,274.1675,563.8075,948.845,1599.4275,2579.1975
G3600070,7123.6075,517.4125,876.9175,1686.5475,2486.145,3200.985,4366.9425,5274.6875
G3600090,8220.925,369.895,1782.8275,2604.68,3430.8875,4299.59,5531.33,6458.7675
G3600110,6721.52,734.4425,632.085,1469.4175,2359.25,3036.6575,4173.2475,5084.8825
G3600130,7321.9475,401.465,824.05,1513.62,2310.625,3273.98,4467.6025,5392.025
G3600150,6653.875,510.235,357.38,961.4725,1761.1725,2646.3,3617.4725,4713.745
G3600170,7123.6075,517.4125,876.9175,1686.5475,2486.145,3200.985,4366.9425,5274.6875
G3600190,7455.755,578.81,1390.29,2186.2725,2996.4125,3877.2725,4862.0075,5738.025
G3600210,6854.17,715.9075,893.115,1747.74,2617.7025,3456.54,4352.5875,5176.59
G3600230,7123.6075,517.4125,876.9175,1686.5475,2486.145,3200.985,4366.9425,5274.6875
G3600250,7198.985,603.4025,669.65,1526.9575,2569.525,3462.9625,4556.105,5598.2625
G3600270,6098.635,801.625,927.5,1346.61,1937.0575,2521.5375,3276.655,4129.54
G3600290,6718.63,618.715,717.7,1636.1725,2340.96,2924.375,3799.855,4883.4
G3600310,9033.695,428.195,2174.8525,3177.7275,4313.4925,5472.6425,6686.9475,7457.0625
G3600330,9033.695,428.195,2174.8525,3177.7275,4313.4925,5472.6425,6686.9475,7457.0625
G3600350,6854.17,715.9075,893.115,1747.74,2617.7025,3456.54,4352.5875,5176.59
G3600370,6640.59,792.975,888.7725,1638.7225,2349.955,3035.43,3938.0975,5083.6825
G3600390,6854.17,715.9075,893.115,1747.74,2617.7025,3456.54,4352.5875,5176.59
G3600410,9033.695,428.195,2174.8525,3177.7275,4313.4925,5472.6425,6686.9475,7457.0625
G3600430,7076.615,566.3825,797.5375,1440.4175,2437.9375,3429.695,4561.3,5479.5075
G3600450,7392.8825,554.7425,1195.9275,1785.8025,2670.8825,3556.2575,4829.985,5831.8175
G3600470,5040.0825,1195.59,144.2775,472.7525,982.95,1511.0225,2219.8925,3141.1775
G3600490,7545.8775,533.925,1114.32,1586.2425,2420.0975,3338,4792.6925,5881.1325
G3600510,6640.59,792.975,888.7725,1638.7225,2349.955,3035.43,3938.0975,5083.6825
G3600530,7076.615,566.3825,797.5375,1440.4175,2437.9375,3429.695,4561.3,5479.5075
G3600550,6640.59,792.975,888.7725,1638.7225,2349.955,3035.43,3938.0975,5083.6825
G3600570,6854.17,715.9075,893.115,1747.74,2617.7025,3456.54,4352.5875,5176.59
G3600590,4908.5325,1033.3275,26.4075,172.6875,559.7225,998.05,1793.4525,2695.64
G3600610,5040.0825,1195.59,144.2775,472.7525,982.95,1511.0225,2219.8925,3141.1775
G3600630,6516.6625,738.46,811.925,1311.2525,2036.9525,2612.1975,3616.815,4715.485
G3600650,7076.615,566.3825,797.5375,1440.4175,2437.9375,3429.695,4561.3,5479.5075
G3600670,6721.52,734.4425,632.085,1469.4175,2359.25,3036.6575,4173.2475,5084.8825
G3600690,6640.59,792.975,888.7725,1638.7225,2349.955,3035.43,3938.0975,5083.6825
G3600710,6244.7,901.46,699.9825,1203.7275,1770.445,2306.2725,3366.155,4294.7275
G3600730,6640.59,792.975,888.7725,1638.7225,2349.955,3035.43,3938.0975,5083.6825
G3600750,6721.52,734.4425,632.085,1469.4175,2359.25,3036.6575,4173.2475,5084.8825
G3600770,7076.615,566.3825,797.5375,1440.4175,2437.9375,3429.695,4561.3,5479.5075
G3600790,6222.745,705.0775,891.2125,1264.1325,1798.71,2473.84,3353.8125,4230.73
G3600810,4487.1325,1374.01,75.4725,274.1675,563.8075,948.845,1599.4275,2579.1975
G3600830,6854.17,715.9075,893.115,1747.74,2617.7025,3456.54,4352.5875,5176.59
G3600850,5141.1275,1313.195,267.5925,623.455,1169.91,1713.97,2601.4025,3446.6225
G3600870,5891.9275,724.3375,344.6175,760.815,1582.7475,2268.5775,3129.2325,3941.0775
G3600890,8019.8975,592.1525,2181.875,3136.9375,3951.65,4581.13,5442.5025,6439.965
G3600910,6854.17,715.9075,893.115,1747.74,2617.7025,3456.54,4352.5875,5176.59
G3600930,6854.17,715.9075,893.115,1747.74,2617.7025,3456.54,4352.5875,5176.59
G3600950,6854.17,715.9075,893.115,1747.74,2617.7025,3456.54,4352.5875,5176.59
G3600970,6653.875,510.235,357.38,961.4725,1761.1725,2646.3,3617.4725,4713.745
G3600990,6653.875,510.235,357.38,961.4725,1761.1725,2646.3,3617.4725,4713.745
G3601010,6653.875,510.235,357.38,961.4725,1761.1725,2646.3,3617.4725,4713.745
G3601030,5086.425,1073.6025,218.6125,498.23,833.0175,1282.63,2011.225,3076.81
G3601050,7198.985,603.4025,669.65,1526.9575,2569.525,3462.9625,4556.105,5598.2625
G3601070,7123.6075,517.4125,876.9175,1686.5475,2486.145,3200.985,4366.9425,5274.6875
G3601090,7123.6075,517.4125,876.9175,1686.5475,2486.145,3200.985,4366.9425,5274.6875
G3601110,6098.635,801.625,927.5,1346.61,1937.0575,2521.5375,3276.655,4129.54
G3601130,7229.0575,666.7825,1784.4875,2398.35,3069.4425,3704.505,4509.6825,5325.8175
G3601150,7229.0575,666.7825,1784.4875,2398.35,3069.4425,3704.505,4509.6825,5325.8175
G3601170,6640.59,792.975,888.7725,1638.7225,2349.955,3035.43,3938.0975,5083.6825
G3601190,5891.9275,724.3375,344.6175,760.815,1582.7475,2268.5775,3129.2325,3941.0775
G3601210,6718.63,618.715,717.7,1636.1725,2340.96,2924.375,3799.855,4883.4
G3601230,6653.875,510.235,357.38,961.4725,1761.1725,2646.3,3617.4725,4713.745
G3700010,3826.6,1736.365,6.3375,93.84,316.3675,682.075,1240.225,1988.18
G3700030,3649.685,1560.7025,19.5075,112.1025,330.6575,612.235,1165.4575,1771.5825
G3700050,5506.015,701.965,417.8875,915.4025,1475.1725,1985.9325,2866.395,3639.6625
G3700070,3707.3025,1589.625,87.9375,246.7725,544.3175,915.46,1511.1625,2097.735
G3700090,5506.015,701.965,417.8875,915.4025,1475.1725,1985.9325,2866.395,3639.6625
G3700110,4628.995,1094.635,209.9475,531.9875,987.7,1409.93,2143.935,2858.7775
G3700130,3320.755,1771.975,75.9225,246.0375,478.8175,741.2,1306.5725,1795.395
G3700150,3338.895,1832.775,8.4475,51.785,185.65,398.9925,907.78,1560.4475
G3700170,3752.42,1722.365,125.8425,269.6825,548.415,871.1075,1511.3875,2144.5875
G3700190,2643.005,2044.16,0,0,11.7475,118.7425,408.7725,911.0175
G3700210,4577.87,932.9675,66.85,237.3475,644.4975,1151.635,1899.1625,2660.8475
G3700230,3649.685,1560.7025,19.5075,112.1025,330.6575,612.235,1165.4575,1771.5825
G3700250,3307.5125,1765.025,0,32.2175,136.415,373.6025,860.2825,1519.3325
G3700270,3649.685,1560.7025,19.5075,112.1025,330.6575,612.235,1165.4575,1771.5825
G3700290,2859.6575,1895.4725,0,19.6,41.8175,135.75,448.365,1081.1225
G3700310,3531.1725,1806.5475,15.34,81.17,263.3,573.9625,1171.365,1939.84
G3700330,3826.6,1736.365,6.3375,93.84,316.3675,682.075,1240.225,1988.18
G3700350,3649.685,1560.7025,19.5075,112.1025,330.6575,612.235,1165.4575,1771.5825
G3700370,3676.2125,1676.585,19.7925,89.88,288.8575,651.7375,1271.17,2075.8275
G3700390,4132.7975,1580.5175,97.955,347.1225,687.4875,1144.745,1804.6225,2512.6325
G3700410,2859.6575,1895.4725,0,19.6,41.8175,135.75,448.365,1081.1225
G3700430,4132.7975,1580.5175,97.955,347.1225,687.4875,1144.745,1804.6225,2512.6325
G3700450,3649.685,1560.7025,19.5075,112.1025,330.6575,612.235,1165.4575,1771.5825
G3700470,2627.7575,1932.11,0,7.6,52.1625,158.8125,521.5725,1002.9025
G3700490,2519.2775,1946.6825,0,15.575,62.99,134.505,384.365,855.9725
G3700510,3371.9875,1986.0025,72.645,210.115,488.975,816.535,1368.8525,1870.6225
G3700530,2859.6575,1895.4725,0,19.6,41.8175,135.75,448.365,1081.1225
G3700550,3122.4475,1644.265,0,13.405,168.13,352.355,812.285,1291.89
G3700570,3307.5125,1765.025,0,32.2175,136.415,373.6025,860.2825,1519.3325
G3700590,3307.5125,1765.025,0,32.2175,136.415,373.6025,860.2825,1519.3325
G3700610,3970.0725,1662.1275,39.7125,214.3575,585.695,1102.0025,1815.715,2464.4125
G3700630,3676.2125,1676.585,19.7925,89.88,288.8575,651.7375,1271.17,2075.8275
G3700650,3320.755,1771.975,75.9225,246.0375,478.8175,741.2,1306.5725,1795.395
G3700670,3352.8725,1385.1575,20.1,101.775,257.97,529.2975,973.5925,1585.0275
G3700690,3676.2125,1676.585,19.7925,89.88,288.8575,651.7375,1271.17,2075.8275
G3700710,3307.5125,1765.025,0,32.2175,136.415,373.6025,860.2825,1519.3325
G3700730,3338.895,1832.775,8.4475,51.785,185.65,398.9925,907.78,1560.4475
G3700750,4132.7975,1580.5175,97.955,347.1225,687.4875,1144.745,1804.6225,2512.6325
G3700770,3676.2125,1676.585,19.7925,89.88,288.8575,651.7375,1271.17,2075.8275
G3700790,3547.6725,1917.09,98.7725,239.7575,449.545,736.215,1189.955,1785.3825
G3700810,4050.3775,1480.5325,146.645,476.835,800.5775,1158.325,1619.5425,2311.3975
G3700830,3191.4225,1595.595,2.2,18,139.825,422.055,831.675,1421.28
G3700850,3676.2125,1676.585,19.7925,89.88,288.8575,651.7375,1271.17,2075.8275
G3700870,4577.87,932.9675,66.85,237.3475,644.4975,1151.635,1899.1625,2660.8475
G3700890,4577.87,932.9675,66.85,237.3475,644.4975,1151.635,1899.1625,2660.8475
G3700910,3338.895,1832.775,8.4475,51.785,185.65,398.9925,907.78,1560.4475
G3700930,3629.5225,1998.0325,124.8425,304.7075,568.6575,919.575,1507.91,2042.91
G3700950,2613.2375,1852.46,0,0,36.165,136.4075,444.3525,959.98
G3700970,3649.685,1560.7025,19.5075,112.1025,330.6575,612.235,1165.4575,1771.5825
G3700990,4577.87,932.9675,66.85,237.3475,644.4975,1151.635,1899.1625,2660.8475
G3701010,3774.065,1868.135,109.375,287.1725,587.995,907.9475,1548.3775,2192.6
G3701030,2519.2775,1946.6825,0,15.575,62.99,134.505,384.365,855.9725
G3701050,3676.2125,1676.585,19.7925,89.88,288.8575,651.7375,1271.17,2075.8275
G3701070,3547.6725,1917.09,98.7725,239.7575,449.545,736.215,1189.955,1785.3825
G3701090,3649.685,1560.7025,19.5075,112.1025,330.6575,612.235,1165.4575,1771.5825
G3701110,4577.87,932.9675,66.85,237.3475,644.4975,1151.635,1899.1625,2660.8475
G3701130,4577.87,932.9675,66.85,237.3475,644.4975,1151.635,1899.1625,2660.8475
G3701150,4577.87,932.9675,66.85,237.3475,644.4975,1151.635,1899.1625,2660.8475
G3701170,3320.755,1771.975,75.9225,246.0375,478.8175,741.2,1306.5725,1795.395
G3701190,3307.5125,1765.025,0,32.2175,136.415,373.6025,860.2825,1519.3325
G3701210,4628.995,1094.635,209.9475,531.9875,987.7,1409.93,2143.935,2858.7775
G3701230,3707.3025,1589.625,87.9375,246.7725,544.3175,915.46,1511.1625,2097.735
G3701250,3707.3025,1589.625,87.9375,246.7725,544.3175,915.46,1511.1625,2097.735
G3701270,3191.4225,1595.595,2.2,18,139.825,422.055,831.675,1421.28
G3701290,2643.005,2044.16,0,0,11.7475,118.7425,408.7725,911.0175
G3701310,3338.895,1832.775,8.4475,51.785,185.65,398.9925,907.78,1560.4475
G3701330,3029.8625,1970.96,19.8375,81.86,316.01,637.405,1108.0275,1663.385
G3701350,3676.2125,1676.585,19.7925,89.88,288.8575,651.7375,1271.17,2075.8275
G3701370,3531.1725,1806.5475,15.34,81.17,263.3,573.9625,1171.365,1939.84
G3701390,2859.6575,1895.4725,0,19.6,41.8175,135.75,448.365,1081.1225
G3701410,2643.005,2044.16,0,0,11.7475,118.7425,408.7725,911.0175
G3701430,2859.6575,1895.4725,0,19.6,41.8175,135.75,448.365,1081.1225
G3701450,3826.6,1736.365,6.3375,93.84,316.3675,682.075,1240.225,1988.18
G3701470,3320.755,1771.975,75.9225,246.0375,478.8175,741.2,1306.5725,1795.395
G3701490,4577.87,932.9675,66.85,237.3475,644.4975,1151.635,1899.1625,2660.8475
G3701510,3707.3025,1589.625,87.9375,246.7725,544.3175,915.46,1511.1625,2097.735
G3701530,3707.3025,1589.625,87.9375,246.7725,544.3175,915.46,1511.1625,2097.735
G3701550,3752.42,1722.365,125.8425,269.6825,548.415,871.1075,1511.3875,2144.5875
G3701570,4850.9375,1372.4825,245.77,564.1075,1060.945,1677.22,2398.5275,3116.14
G3701590,3307.5125,1765.025,0,32.2175,136.415,373.6025,860.2825,1519.3325
G3701610,4577.87,932.9675,66.85,237.3475,644.4975,1151.635,1899.1625,2660.8475
G3701630,3752.42,1722.365,125.8425,269.6825,548.415,871.1075,1511.3875,2144.5875
G3701650,3707.3025,1589.625,87.9375,246.7725,544.3175,915.46,1511.1625,2097.735
G3701670,3307.5125,1765.025,0,32.2175,136.415,373.6025,860.2825,1519.3325
G3701690,3352.8725,1385.1575,20.1,101.775,257.97,529.2975,973.5925,1585.0275
G3701710,5623.9125,681.2775,499.0525,859.37,1595.625,2226.79,2967.2425,3600.7975
G3701730,4132.7975,1580.5175,97.955,347.1225,687.4875,1144.745,1804.6225,2512.6325
G3701750,4577.87,932.9675,66.85,237.3475,644.4975,1151.635,1899.1625,2660.8475
G3701770,2859.6575,1895.4725,0,19.6,41.8175,135.75,448.365,1081.1225
G3701790,3307.5125,1765.025,0,32.2175,136.415,373.6025,860.2825,1519.3325
G3701810,3676.2125,1676.585,19.7925,89.88,288.8575,651.7375,1271.17,2075.8275
G3701830,3676.2125,1676.585,19.7925,89.88,288.8575,651.7375,1271.17,2075.8275
G3701850,3191.4225,1595.595,2.2,18,139.825,422.055,831.675,1421.28
G3701870,2859.6575,1895.4725,0,19.6,41.8175,135.75,448.365,1081.1225
G3701890,5506.015,701.965,417.8875,915.4025,1475.1725,1985.9325,2866.395,3639.6625
G3701910,3774.065,1868.135,109.375,287.1725,587.995,907.9475,1548.3775,2192.6
G3701930,3649.685,1560.7025,19.5075,112.1025,330.6575,612.235,1165.4575,1771.5825
G3701950,3191.4225,1595.595,2.2,18,139.825,422.055,831.675,1421.28
G3701970,3352.8725,1385.1575,20.1,101.775,257.97,529.2975,973.5925,1585.0275
G3701990,4577.87,932.9675,66.85,237.3475,644.4975,1151.635,1899.1625,2660.8475
G3800010,9261.08,711.365,3972.675,4658.7625,5412.17,5976.27,6854.705,7617.125
G3800030,9667.24,683.26,4061.7975,5073.955,5943.78,6599.6725,7459.3425,8328.265
G3800050,9356.055,478.4325,3901.0725,5048.2725,5879.9725,6622.6,7325.3,7994.8325
G3800070,9261.08,711.365,3972.675,4658.7625,5412.17,5976.27,6854.705,7617.125
G3800090,8973.07,524.6425,2811.455,3543.7525,4315.2625,5080.97,6354.115,7335.9675
G3800110,9261.08,711.365,3972.675,4658.7625,5412.17,5976.27,6854.705,7617.125
G3800130,8973.07,524.6425,2811.455,3543.7525,4315.2625,5080.97,6354.115,7335.9675
G3800150,8684.3875,769.0675,3100.0925,4018.975,4720.0825,5356.3925,6308.075,7187.1375
G3800170,9293.1425,703.73,4228.39,5132.0425,5854.46,6572.3925,7293.2775,7987.9525
G3800190,9356.055,478.4325,3901.0725,5048.2725,5879.9725,6622.6,7325.3,7994.8325
G3800210,8143.2675,877.47,2645.775,3647.135,4538.885,5213.1725,6147.9675,6909.8375
G3800230,8787.7625,737.72,2968.2775,3980.9075,4882.3975,5564.2975,6431.15,7285.4575
G3800250,9261.08,711.365,3972.675,4658.7625,5412.17,5976.27,6854.705,7617.125
G3800270,9356.055,478.4325,3901.0725,5048.2725,5879.9725,6622.6,7325.3,7994.8325
G3800290,8684.3875,769.0675,3100.0925,4018.975,4720.0825,5356.3925,6308.075,7187.1375
G3800310,9667.24,683.26,4061.7975,5073.955,5943.78,6599.6725,7459.3425,8328.265
G3800330,9261.08,711.365,3972.675,4658.7625,5412.17,5976.27,6854.705,7617.125
G3800350,9652.8975,741.87,4806.31,5629.5825,6373.64,6980.515,7687.5175,8337.13
G3800370,8684.3875,769.0675,3100.0925,4018.975,4720.0825,5356.3925,6308.075,7187.1375
G3800390,9667.24,683.26,4061.7975,5073.955,5943.78,6599.6725,7459.3425,8328.265
G3800410,9261.08,711.365,3972.675,4658.7625,5412.17,5976.27,6854.705,7617.125
G3800430,8684.3875,769.0675,3100.0925,4018.975,4720.0825,5356.3925,6308.075,7187.1375
G3800450,8143.2675,877.47,2645.775,3647.135,4538.885,5213.1725,6147.9675,6909.8375
