in.county	hdd	cdd	switchover_lt05	switchover_lt10	switchover_lt15	switchover_lt20	switchover_lt25	switchover_lt30	switchover_lt35	switchover_lt40
G1901630	6548.6075	689.6775	333.815	630.47	998.37	1636.1175	2380.87	3149.805	4269.35	5145.94
G1901650	6788.5475	578.315	392.45	763.5825	1379.63	2033.475	2786.275	3473.7675	4550.35	5404.62
G1901670	6980.7775	561.4891667	505.8025	887.385	1324.6825	1793.695	2747.2075	3630.4775	4620.26	5533.43
G1901690	6824.295	587.8975	288.7125	617.09	1127.3425	1784.2575	2581.15	3335.4725	4457.1075	5305.605
G1901710	6324.905	548.0925	496.28	851.9025	1332.045	1739.0575	2263.8425	2781.8775	3877.665	4634.825
G1901730	6200.1325	905.9466667	347.345	704.4825	1101.7575	1688.1475	2388.0675	3026.4825	4082.765	4856.395
G1901750	6302.265	614.7008333	314.2075	593.8725	1097.2375	1735.455	2513.99	2990.825	4093.3375	4880.94
G1901770	6252.145	770.2066667	454.0975	764.305	1146.3025	1593.075	2165.3925	2758.6875	3967.6925	4767.365
G1901790	6794.275	590.1508333	769.4725	1352.6475	2038.9475	2767.5875	3285.995	3831.1275	4532.88	5062.16
G1901810	6594.555	755.0983333	540.565	990.0325	1499.02	2180.97	2748.04	3301.3975	4381.4475	5304.26
G1901830	6345.8725	648.4225	146.5675	405.1075	978.88	1552.46	2227.81	2867.29	3978.455	4675.01
G1901850	6154.945	807.3441667	163.2	443.03	891.915	1448.125	2062.35	2677.73	3842.5275	4712.995
G1901870	7290.125	588.3375	859.72	1208.475	1747.22	2447.7325	3408.6325	4308.5075	5223.5575	5906.5625
G1901890	8035.9875	475.715	1589.02	2139.115	2788.165	3570.5375	4275.5025	5027.485	5994.845	6648.11
G1901910	6257.19	642.2	170.2275	348.95	750.3	1270.2775	2130.7575	2846.3825	4069.33	4798.175
G1901930	6977.83	700.1791667	627.66	1013.14	1638.1325	2569.565	3332.1075	3924.555	4830.7225	5648.15
G1901950	8035.9875	475.715	1589.02	2139.115	2788.165	3570.5375	4275.5025	5027.485	5994.845	6648.11
G1901970	6449.975	785.8866667	395.27	679.8825	971.6875	1570.41	2362.825	3007.2825	4019.5575	4918.0275
G2000010	4634.04	1184.456667	80.6175	202.6575	420.7275	878.9975	1340.295	1824.405	2638.2275	3371.94
G2000030	4634.04	1184.456667	80.6175	202.6575	420.7275	878.9975	1340.295	1824.405	2638.2275	3371.94
G2000050	5580.8025	895.2141667	166.3075	490.8925	972.88	1541.7625	2085.105	2574.9925	3333.8475	4118.695
G2000070	4810.32	1109.499167	138	286.4375	507.8625	879.09	1340.055	1831.375	2571.42	3236.19
G2000090	5223.2925	1021.833333	150.3375	303.4225	515.08	928.965	1498.6575	2141.225	2971.61	3718.9475
G2000110	3836.775	1325.034167	54.9975	181.4225	285.695	499.59	782.65	1164.5425	1757.25	2312.17
G2000130	5986.98	718.5508333	547.14	958.4325	1413.9175	1907.8275	2441.09	3008.825	3759.995	4444.845
G2000150	4984.1725	1048.173333	39	142.51	305.16	783.775	1290.485	1885.75	2722.985	3498.1925
G2000170	5897.48	981.2883333	268.31	651.8775	1131.4925	1874.7775	2470.895	2991.1825	3744.4	4503.575
G2000190	4634.04	1184.456667	80.6175	202.6575	420.7275	878.9975	1340.295	1824.405	2638.2275	3371.94
G2000210	3836.775	1325.034167	54.9975	181.4225	285.695	499.59	782.65	1164.5425	1757.25	2312.17
G2000230	6302.75	740.4116667	430.8825	796.9875	1121.3825	1591.39	2231.72	2836.16	3629.1225	4647.545
G2000250	5359.8975	1042.015833	152.5625	216.055	427.51	914.855	1489.8525	2039.4575	3041.6	3833.0625
G2000270	4718.6675	1158.3475	59.9375	208.4825	443.315	802.125	1245.9325	1784.8675	2579.555	3188.77
G2000290	5108.1025	1158.155	385.33	558.805	689.6325	982.1975	1439.1225	1948.875	2667.765	3569.245
G2000310	5897.48	981.2883333	268.31	651.8775	1131.4925	1874.7775	2470.895	2991.1825	3744.4	4503.575
G2000330	5359.8975	1042.015833	152.5625	216.055	427.51	914.855	1489.8525	2039.4575	3041.6	3833.0625
G2000350	4982.27	1356.8725	0	61.7075	252.0875	588.44	1062.3825	1679.79	2622.0875	3629.5625
G2000370	3836.775	1325.034167	54.9975	181.4225	285.695	499.59	782.65	1164.5425	1757.25	2312.17
G2000390	6096.0275	986.1875	207.74	409.22	776.985	1392.5	2198.07	2954.745	3839.5975	4583.0675
G2000410	4718.6675	1158.3475	59.9375	208.4825	443.315	802.125	1245.9325	1784.8675	2579.555	3188.77
G2000430	5677.0175	933.3616667	117.3	247.0125	477.895	834.005	1504.39	2388.98	3307.195	4209.07
G2000450	5112.8825	981.4566667	66.6125	208.105	408.44	815.6625	1427.87	1991.325	2744.4425	3573.5325
G2000470	5359.8975	1042.015833	152.5625	216.055	427.51	914.855	1489.8525	2039.4575	3041.6	3833.0625
G2000490	4634.04	1184.456667	80.6175	202.6575	420.7275	878.9975	1340.295	1824.405	2638.2275	3371.94
G2000510	5292.6425	1163.8475	33.64	127.525	288.2175	764.06	1428.915	2124.37	2903.145	3579.295
G2000530	5343.8975	1035.503333	254.2775	472.7675	704.6675	1173.415	1680.59	2245.18	3003.555	3776.96
G2000550	5598.57	901.6983333	78.505	121.2025	249.96	734.4075	1494.675	2363.745	3263.435	4062.165
G2000570	5359.8975	1042.015833	152.5625	216.055	427.51	914.855	1489.8525	2039.4575	3041.6	3833.0625
G2000590	5112.8825	981.4566667	66.6125	208.105	408.44	815.6625	1427.87	1991.325	2744.4425	3573.5325
G2000610	4718.6675	1158.3475	59.9375	208.4825	443.315	802.125	1245.9325	1784.8675	2579.555	3188.77
G2000630	5987.315	907.3033333	231.9725	459.745	826.3375	1410.0275	2071.6325	2824.42	3643.35	4380.365
G2000650	5987.315	907.3033333	231.9725	459.745	826.3375	1410.0275	2071.6325	2824.42	3643.35	4380.365
G2000670	5208.2775	1093.855833	66.0675	116.2275	351.735	753.7525	1286.075	2027.065	2901.68	3612.4175
G2000690	5598.57	901.6983333	78.505	121.2025	249.96	734.4075	1494.675	2363.745	3263.435	4062.165
G2000710	6302.75	740.4116667	430.8825	796.9875	1121.3825	1591.39	2231.72	2836.16	3629.1225	4647.545
G2000730	5897.48	981.2883333	268.31	651.8775	1131.4925	1874.7775	2470.895	2991.1825	3744.4	4503.575
G2000750	5598.57	901.6983333	78.505	121.2025	249.96	734.4075	1494.675	2363.745	3263.435	4062.165
G2000770	4583.49	1050.903333	15.675	89.8675	267.9775	637.39	1053.705	1466.9475	2191.465	2961.0325
G2000790	5208.5675	936.9075	122.9225	276.5925	505.1925	861.385	1330.5675	1952.0575	2775.4425	3582.365
G2000810	5598.57	901.6983333	78.505	121.2025	249.96	734.4075	1494.675	2363.745	3263.435	4062.165
G2000830	5359.8975	1042.015833	152.5625	216.055	427.51	914.855	1489.8525	2039.4575	3041.6	3833.0625
G2000850	5195.045	970.7058333	87.58	253.99	604.1575	1134.975	1627.845	2177.9425	2971.74	3691.195
G2000870	5195.045	970.7058333	87.58	253.99	604.1575	1134.975	1627.845	2177.9425	2971.74	3691.195
G2000890	5108.1025	1158.155	385.33	558.805	689.6325	982.1975	1439.1225	1948.875	2667.765	3569.245
G2000910	4738.4925	929.4641667	54.075	199.84	403.7925	717.9875	1115.92	1666.9525	2292.5	3107.9175
G2000930	5598.57	901.6983333	78.505	121.2025	249.96	734.4075	1494.675	2363.745	3263.435	4062.165
G2000950	4810.32	1109.499167	138	286.4375	507.8625	879.09	1340.055	1831.375	2571.42	3236.19
G2000970	5359.8975	1042.015833	152.5625	216.055	427.51	914.855	1489.8525	2039.4575	3041.6	3833.0625
G2000990	4634.04	1184.456667	80.6175	202.6575	420.7275	878.9975	1340.295	1824.405	2638.2275	3371.94
G2001010	5987.315	907.3033333	231.9725	459.745	826.3375	1410.0275	2071.6325	2824.42	3643.35	4380.365
G2001030	5580.8025	895.2141667	166.3075	490.8925	972.88	1541.7625	2085.105	2574.9925	3333.8475	4118.695
G2001050	4933.0375	1315.355	90.77	336.9875	605.6425	1011.46	1506.69	2087.9225	2886.32	3529.91
G2001070	5112.8825	981.4566667	66.6125	208.105	408.44	815.6625	1427.87	1991.325	2744.4425	3573.5325
G2001090	6302.75	740.4116667	430.8825	796.9875	1121.3825	1591.39	2231.72	2836.16	3629.1225	4647.545
G2001110	5897.48	981.2883333	268.31	651.8775	1131.4925	1874.7775	2470.895	2991.1825	3744.4	4503.575
G2001130	4810.32	1109.499167	138	286.4375	507.8625	879.09	1340.055	1831.375	2571.42	3236.19
G2001150	5208.5675	936.9075	122.9225	276.5925	505.1925	861.385	1330.5675	1952.0575	2775.4425	3582.365
G2001170	5841.545	784.8833333	164.2	354.785	517.2325	939.6525	1605.5225	2371.5125	3571.4875	4319.5225
G2001190	5208.2775	1093.855833	66.0675	116.2275	351.735	753.7525	1286.075	2027.065	2901.68	3612.4175
G2001210	5112.8825	981.4566667	66.6125	208.105	408.44	815.6625	1427.87	1991.325	2744.4425	3573.5325
G2001230	5108.1025	1158.155	385.33	558.805	689.6325	982.1975	1439.1225	1948.875	2667.765	3569.245
G2001250	4634.04	1184.456667	80.6175	202.6575	420.7275	878.9975	1340.295	1824.405	2638.2275	3371.94
G2001270	4718.6675	1158.3475	59.9375	208.4825	443.315	802.125	1245.9325	1784.8675	2579.555	3188.77
G2001290	5208.2775	1093.855833	66.0675	116.2275	351.735	753.7525	1286.075	2027.065	2901.68	3612.4175
G2001310	5986.98	718.5508333	547.14	958.4325	1413.9175	1907.8275	2441.09	3008.825	3759.995	4444.845
G2001330	4634.04	1184.456667	80.6175	202.6575	420.7275	878.9975	1340.295	1824.405	2638.2275	3371.94
G2001350	5292.6425	1163.8475	33.64	127.525	288.2175	764.06	1428.915	2124.37	2903.145	3579.295
G2001370	5987.315	907.3033333	231.9725	459.745	826.3375	1410.0275	2071.6325	2824.42	3643.35	4380.365
G2001390	5069.255	878.1283333	248.09	436.5075	695.2875	1071.705	1535.8125	2029.35	2810.785	3529.2975
G2001410	5343.8975	1035.503333	254.2775	472.7675	704.6675	1173.415	1680.59	2245.18	3003.555	3776.96
G2001430	4933.0375	1315.355	90.77	336.9875	605.6425	1011.46	1506.69	2087.9225	2886.32	3529.91
G2001450	5223.2925	1021.833333	150.3375	303.4225	515.08	928.965	1498.6575	2141.225	2971.61	3718.9475
G2001470	5987.315	907.3033333	231.9725	459.745	826.3375	1410.0275	2071.6325	2824.42	3643.35	4380.365
G2001490	5218.25	1141.165833	95.2425	281.985	619.575	1099.095	1722.535	2406.52	3136.3425	3754.5975
G2001510	5223.2925	1021.833333	150.3375	303.4225	515.08	928.965	1498.6575	2141.225	2971.61	3718.9475
G2001530	6096.0275	986.1875	207.74	409.22	776.985	1392.5	2198.07	2954.745	3839.5975	4583.0675
G2001550	4810.32	1109.499167	138	286.4375	507.8625	879.09	1340.055	1831.375	2571.42	3236.19
G2001570	5108.1025	1158.155	385.33	558.805	689.6325	982.1975	1439.1225	1948.875	2667.765	3569.245
G2001590	4810.32	1109.499167	138	286.4375	507.8625	879.09	1340.055	1831.375	2571.42	3236.19
G2001610	5218.25	1141.165833	95.2425	281.985	619.575	1099.095	1722.535	2406.52	3136.3425	3754.5975
G2001630	5292.6425	1163.8475	33.64	127.525	288.2175	764.06	1428.915	2124.37	2903.145	3579.295
G2001650	5292.6425	1163.8475	33.64	127.525	288.2175	764.06	1428.915	2124.37	2903.145	3579.295
G2001670	5343.8975	1035.503333	254.2775	472.7675	704.6675	1173.415	1680.59	2245.18	3003.555	3776.96
G2001690	4933.0375	1315.355	90.77	336.9875	605.6425	1011.46	1506.69	2087.9225	2886.32	3529.91
G2001710	6302.75	740.4116667	430.8825	796.9875	1121.3825	1591.39	2231.72	2836.16	3629.1225	4647.545
G2001730	4583.49	1050.903333	15.675	89.8675	267.9775	637.39	1053.705	1466.9475	2191.465	2961.0325
G2001750	5208.2775	1093.855833	66.0675	116.2275	351.735	753.7525	1286.075	2027.065	2901.68	3612.4175
G2001770	5195.045	970.7058333	87.58	253.99	604.1575	1134.975	1627.845	2177.9425	2971.74	3691.195
G2001790	5987.315	907.3033333	231.9725	459.745	826.3375	1410.0275	2071.6325	2824.42	3643.35	4380.365
G2001810	6302.75	740.4116667	430.8825	796.9875	1121.3825	1591.39	2231.72	2836.16	3629.1225	4647.545
G2001830	6803.285	582.1841667	409.625	813.8675	1271.8725	1800.695	2543.605	3208.565	4206.0675	5022.885
G2001850	5223.2925	1021.833333	150.3375	303.4225	515.08	928.965	1498.6575	2141.225	2971.61	3718.9475
G2001870	5208.2775	1093.855833	66.0675	116.2275	351.735	753.7525	1286.075	2027.065	2901.68	3612.4175
G2001890	5208.2775	1093.855833	66.0675	116.2275	351.735	753.7525	1286.075	2027.065	2901.68	3612.4175
G2001910	4982.27	1356.8725	0	61.7075	252.0875	588.44	1062.3825	1679.79	2622.0875	3629.5625
G2001930	6302.75	740.4116667	430.8825	796.9875	1121.3825	1591.39	2231.72	2836.16	3629.1225	4647.545
G2001950	5987.315	907.3033333	231.9725	459.745	826.3375	1410.0275	2071.6325	2824.42	3643.35	4380.365
G2001970	5069.255	878.1283333	248.09	436.5075	695.2875	1071.705	1535.8125	2029.35	2810.785	3529.2975
G2001990	6302.75	740.4116667	430.8825	796.9875	1121.3825	1591.39	2231.72	2836.16	3629.1225	4647.545
G2002010	5218.25	1141.165833	95.2425	281.985	619.575	1099.095	1722.535	2406.52	3136.3425	3754.5975
G2002030	6302.75	740.4116667	430.8825	796.9875	1121.3825	1591.39	2231.72	2836.16	3629.1225	4647.545
G2002050	4634.04	1184.456667	80.6175	202.6575	420.7275	878.9975	1340.295	1824.405	2638.2275	3371.94
G2002070	4634.04	1184.456667	80.6175	202.6575	420.7275	878.9975	1340.295	1824.405	2638.2275	3371.94
G2002090	4389.435	1286.129167	0	57.7875	207.4775	394.5625	535.7075	971.56	1893.995	2820.0875
G2100010	4989.5075	861.155	188.38	337.41	573.3375	947.84	1433.6725	2012.8275	2685.94	3378.605
G2100030	4418.7325	883.7433333	184.0675	320.1025	452.7425	624.2025	962.27	1532.575	2247.0125	2958.3475
G2100050	4977.11	658.5125	41.6325	166.4725	339.785	854.185	1321.1475	1786.9775	2705.3425	3563.6
G2100070	4011.845	957.1008333	0	18.9125	82.27	205.885	553.8775	922.075	1599.5825	2386.5175
G2100090	4418.7325	883.7433333	184.0675	320.1025	452.7425	624.2025	962.27	1532.575	2247.0125	2958.3475
G2100110	4102.8425	596.0908333	10.2175	24.715	40.01	205.33	543.9725	1027.795	1690.9325	2462.91
G2100130	4742.5875	629.3216667	41.23	130.5125	240.76	572.7675	1024.5175	1551.3075	2354.43	3038.735
G2100150	5403.1975	608.29	145.7875	333.5125	612.425	1058.49	1563.2775	2060.2125	2858.635	3822.2025
G2100170	4977.11	658.5125	41.6325	166.4725	339.785	854.185	1321.1475	1786.9775	2705.3425	3563.6
G2100190	4820.7275	692.0508333	23.4225	111.625	336.9175	609.1975	900.27	1436.4	2393.4025	3319.46
G2100210	4247.13	955.7408333	0	26.3225	98.4575	287.6175	641.675	1148.8975	2012.6175	2742.7775
G2100230	5112.535	643.9041667	36.14	144.0425	301.43	587.4125	1084.6875	1700.4225	2459.755	3252.955
G2100250	4102.8425	596.0908333	10.2175	24.715	40.01	205.33	543.9725	1027.795	1690.9325	2462.91
G2100270	4989.5075	861.155	188.38	337.41	573.3375	947.84	1433.6725	2012.8275	2685.94	3378.605
G2100290	4660.66	903.0916667	20.3975	58.6425	218.6575	598.935	987.51	1439.16	2155.3675	3160.1775
G2100310	4418.7325	883.7433333	184.0675	320.1025	452.7425	624.2025	962.27	1532.575	2247.0125	2958.3475
G2100330	4574.2025	1087.965	229.2875	389.85	683.345	946.345	1333.065	1784.8575	2396.18	3098.785
G2100350	4011.845	957.1008333	0	18.9125	82.27	205.885	553.8775	922.075	1599.5825	2386.5175
G2100370	5112.535	643.9041667	36.14	144.0425	301.43	587.4125	1084.6875	1700.4225	2459.755	3252.955
G2100390	4011.845	957.1008333	0	18.9125	82.27	205.885	553.8775	922.075	1599.5825	2386.5175
G2100410	5403.1975	608.29	145.7875	333.5125	612.425	1058.49	1563.2775	2060.2125	2858.635	3822.2025
G2100430	4820.7275	692.0508333	23.4225	111.625	336.9175	609.1975	900.27	1436.4	2393.4025	3319.46
G2100450	4247.13	955.7408333	0	26.3225	98.4575	287.6175	641.675	1148.8975	2012.6175	2742.7775
G2100470	4574.2025	1087.965	229.2875	389.85	683.345	946.345	1333.065	1784.8575	2396.18	3098.785
G2100490	4247.13	955.7408333	0	26.3225	98.4575	287.6175	641.675	1148.8975	2012.6175	2742.7775
G2100510	4742.5875	629.3216667	41.23	130.5125	240.76	572.7675	1024.5175	1551.3075	2354.43	3038.735
G2100530	4104.17	511.9675	0	0	30.41	189.875	493.4675	945.1675	1565.1975	2249.8075
G2100550	5195.475	712.1658333	176.5875	293.9875	454.5375	791.6175	1242.9675	1888.03	2643.5925	3439.8375
G2100570	4104.17	511.9675	0	0	30.41	189.875	493.4675	945.1675	1565.1975	2249.8075
G2100590	4330.8675	923.3383333	0	0	10.6325	104.2925	340.415	881.89	1701.1775	2536.655
G2100610	4418.7325	883.7433333	184.0675	320.1025	452.7425	624.2025	962.27	1532.575	2247.0125	2958.3475
G2100630	4102.8425	596.0908333	10.2175	24.715	40.01	205.33	543.9725	1027.795	1690.9325	2462.91
G2100650	4742.5875	629.3216667	41.23	130.5125	240.76	572.7675	1024.5175	1551.3075	2354.43	3038.735
G2100670	4977.11	658.5125	41.6325	166.4725	339.785	854.185	1321.1475	1786.9775	2705.3425	3563.6
G2100690	4102.8425	596.0908333	10.2175	24.715	40.01	205.33	543.9725	1027.795	1690.9325	2462.91
G2100710	4102.8425	596.0908333	10.2175	24.715	40.01	205.33	543.9725	1027.795	1690.9325	2462.91
G2100730	4977.11	658.5125	41.6325	166.4725	339.785	854.185	1321.1475	1786.9775	2705.3425	3563.6
G2100750	4011.845	957.1008333	0	18.9125	82.27	205.885	553.8775	922.075	1599.5825	2386.5175
G2100770	5403.1975	608.29	145.7875	333.5125	612.425	1058.49	1563.2775	2060.2125	2858.635	3822.2025
G2100790	4247.13	955.7408333	0	26.3225	98.4575	287.6175	641.675	1148.8975	2012.6175	2742.7775
G2100810	5403.1975	608.29	145.7875	333.5125	612.425	1058.49	1563.2775	2060.2125	2858.635	3822.2025
G2100830	4011.845	957.1008333	0	18.9125	82.27	205.885	553.8775	922.075	1599.5825	2386.5175
G2100850	4418.7325	883.7433333	184.0675	320.1025	452.7425	624.2025	962.27	1532.575	2247.0125	2958.3475
G2100870	4989.5075	861.155	188.38	337.41	573.3375	947.84	1433.6725	2012.8275	2685.94	3378.605
G2100890	4820.7275	692.0508333	23.4225	111.625	336.9175	609.1975	900.27	1436.4	2393.4025	3319.46
G2100910	4330.8675	923.3383333	0	0	10.6325	104.2925	340.415	881.89	1701.1775	2536.655
G2100930	4989.5075	861.155	188.38	337.41	573.3375	947.84	1433.6725	2012.8275	2685.94	3378.605
G2100950	5064.23	399.0983333	20.585	151.7925	379.7825	731.065	1291.5675	1901.0875	2532.7475	3172.875
G2100970	4977.11	658.5125	41.6325	166.4725	339.785	854.185	1321.1475	1786.9775	2705.3425	3563.6
G2100990	4418.7325	883.7433333	184.0675	320.1025	452.7425	624.2025	962.27	1532.575	2247.0125	2958.3475
G2101010	5195.475	712.1658333	176.5875	293.9875	454.5375	791.6175	1242.9675	1888.03	2643.5925	3439.8375
G2101030	4110.33	835.9516667	31.95	55.9	123.65	294.8	599.9775	1048.545	1682.7275	2288.175
G2101050	4011.845	957.1008333	0	18.9125	82.27	205.885	553.8775	922.075	1599.5825	2386.5175
G2101070	5195.475	712.1658333	176.5875	293.9875	454.5375	791.6175	1242.9675	1888.03	2643.5925	3439.8375
G2101090	4742.5875	629.3216667	41.23	130.5125	240.76	572.7675	1024.5175	1551.3075	2354.43	3038.735
G2101110	4110.33	835.9516667	31.95	55.9	123.65	294.8	599.9775	1048.545	1682.7275	2288.175
G2101130	4247.13	955.7408333	0	26.3225	98.4575	287.6175	641.675	1148.8975	2012.6175	2742.7775
G2101150	4102.8425	596.0908333	10.2175	24.715	40.01	205.33	543.9725	1027.795	1690.9325	2462.91
G2101170	5403.1975	608.29	145.7875	333.5125	612.425	1058.49	1563.2775	2060.2125	2858.635	3822.2025
G2101190	4102.8425	596.0908333	10.2175	24.715	40.01	205.33	543.9725	1027.795	1690.9325	2462.91
G2101210	4742.5875	629.3216667	41.23	130.5125	240.76	572.7675	1024.5175	1551.3075	2354.43	3038.735
G2101230	4989.5075	861.155	188.38	337.41	573.3375	947.84	1433.6725	2012.8275	2685.94	3378.605
G2101250	4742.5875	629.3216667	41.23	130.5125	240.76	572.7675	1024.5175	1551.3075	2354.43	3038.735
G2101270	4820.7275	692.0508333	23.4225	111.625	336.9175	609.1975	900.27	1436.4	2393.4025	3319.46
G2101290	4102.8425	596.0908333	10.2175	24.715	40.01	205.33	543.9725	1027.795	1690.9325	2462.91
G2101310	4102.8425	596.0908333	10.2175	24.715	40.01	205.33	543.9725	1027.795	1690.9325	2462.91
G2101330	5064.23	399.0983333	20.585	151.7925	379.7825	731.065	1291.5675	1901.0875	2532.7475	3172.875
G2101350	4820.7275	692.0508333	23.4225	111.625	336.9175	609.1975	900.27	1436.4	2393.4025	3319.46
G2101370	4247.13	955.7408333	0	26.3225	98.4575	287.6175	641.675	1148.8975	2012.6175	2742.7775
G2101390	4011.845	957.1008333	0	18.9125	82.27	205.885	553.8775	922.075	1599.5825	2386.5175
G2101410	4418.7325	883.7433333	184.0675	320.1025	452.7425	624.2025	962.27	1532.575	2247.0125	2958.3475
G2101430	4011.845	957.1008333	0	18.9125	82.27	205.885	553.8775	922.075	1599.5825	2386.5175
G2101450	4011.845	957.1008333	0	18.9125	82.27	205.885	553.8775	922.075	1599.5825	2386.5175
G2101470	4742.5875	629.3216667	41.23	130.5125	240.76	572.7675	1024.5175	1551.3075	2354.43	3038.735
G2101490	5195.475	712.1658333	176.5875	293.9875	454.5375	791.6175	1242.9675	1888.03	2643.5925	3439.8375
G2101510	4247.13	955.7408333	0	26.3225	98.4575	287.6175	641.675	1148.8975	2012.6175	2742.7775
G2101530	4102.8425	596.0908333	10.2175	24.715	40.01	205.33	543.9725	1027.795	1690.9325	2462.91
G2101550	4660.66	903.0916667	20.3975	58.6425	218.6575	598.935	987.51	1439.16	2155.3675	3160.1775
G2101570	4011.845	957.1008333	0	18.9125	82.27	205.885	553.8775	922.075	1599.5825	2386.5175
G2101590	4820.7275	692.0508333	23.4225	111.625	336.9175	609.1975	900.27	1436.4	2393.4025	3319.46
G2101610	5112.535	643.9041667	36.14	144.0425	301.43	587.4125	1084.6875	1700.4225	2459.755	3252.955
G2101630	4989.5075	861.155	188.38	337.41	573.3375	947.84	1433.6725	2012.8275	2685.94	3378.605
G2101650	4102.8425	596.0908333	10.2175	24.715	40.01	205.33	543.9725	1027.795	1690.9325	2462.91
G2101670	4247.13	955.7408333	0	26.3225	98.4575	287.6175	641.675	1148.8975	2012.6175	2742.7775
G2101690	4418.7325	883.7433333	184.0675	320.1025	452.7425	624.2025	962.27	1532.575	2247.0125	2958.3475
G2101710	4418.7325	883.7433333	184.0675	320.1025	452.7425	624.2025	962.27	1532.575	2247.0125	2958.3475
G2101730	4977.11	658.5125	41.6325	166.4725	339.785	854.185	1321.1475	1786.9775	2705.3425	3563.6
G2101750	4102.8425	596.0908333	10.2175	24.715	40.01	205.33	543.9725	1027.795	1690.9325	2462.91
G2101770	4574.2025	1087.965	229.2875	389.85	683.345	946.345	1333.065	1784.8575	2396.18	3098.785
G2101790	4660.66	903.0916667	20.3975	58.6425	218.6575	598.935	987.51	1439.16	2155.3675	3160.1775
G2101810	4977.11	658.5125	41.6325	166.4725	339.785	854.185	1321.1475	1786.9775	2705.3425	3563.6
